District_Name,Season,Crop,N kg/ha,P  kg/ha,K  kg/ha,ph,Humidity_Min,Humidity_Max,Humidity_around,Rainfall,Temp_around,Area,Production
MEDAK,Kharif     ,Maize,59.20576869,29.99971372,28.66217766,6.160083678,21.7,59.9,40.8,663.6,18.97616367,125391,458931
MEDAK,Rabi       ,Maize,59.37779685,28.85866656,28.67391835,6.03487833,20.7,46.6,33.65,502.6,20.19743677,17990,74479
MEDAK,Kharif     ,Maize,59.56532307,28.03173665,29.10897193,6.280215909,46,77.9,61.95,903.6,23.52253764,110476,170464
MEDAK,Rabi       ,Maize,60.1980115,29.37107744,28.87774925,5.943381406,51.9,98.6,75.25,800,22.67363618,17149,56043
NALGONDA,Kharif     ,Maize,58.54987154,29.00961928,29.44238084,6.048243714,65.2,88.2,76.7,450.6,23.47509325,2000,5500
NALGONDA,Rabi       ,Maize,60.06644491,28.92899812,29.05053136,6.104607379,61.2,79.4,70.3,324,19.19470113,400,1200
NALGONDA,Kharif     ,Maize,59.35149978,28.46595667,30.4269706,5.951264559,51.9,75,63.45,934.8,19.78999856,1700,5800
NALGONDA,Rabi       ,Maize,59.35711067,30.07219483,29.02879807,6.260026675,73.6,87.1,80.35,1081.6,18.60174419,100,500
NALGONDA,Kharif     ,Maize,60.34230339,30.13179927,29.43909322,6.11311915,71.2,89.3,80.25,1058.8,22.01889224,1108,3595
NALGONDA,Rabi       ,Maize,59.94178259,28.51093563,29.36737705,6.50973474,50.8,88.5,69.65,1280,21.624122,243,934
NALGONDA,Kharif     ,Maize,59.48866856,30.39043269,29.4269726,6.023869295,57.6,89,73.3,1200.8,20.49476591,2639,6777
NALGONDA,Rabi       ,Maize,59.81193828,30.45142,28.87640596,6.289038451,46.6,98.8,72.7,1165.2,18.26678108,145,666
NALGONDA,Kharif     ,Maize,59.9116117,29.61609444,30.43048939,6.216185762,47.6,89.6,68.6,738.8,18.7891293,2233,6572
NALGONDA,Rabi       ,Maize,58.52205645,30.20945241,29.93572174,6.455966047,39.4,92.8,66.1,906.2,23.76456052,245,1112
NALGONDA,Kharif     ,Maize,60.3251793,29.82570745,29.94504138,6.203038873,38.3,91.6,64.95,860.4,18.9826619,2242,5181
NALGONDA,Rabi       ,Maize,59.4960943,30.4257708,29.59870386,6.174134573,39.7,87,63.35,1092.8,19.56915876,635,2567
NALGONDA,Kharif     ,Maize,59.97808733,29.08009463,28.96068565,6.022772231,40.1,96.9,68.5,846.6,20.1963693,4193,13061
NALGONDA,Rabi       ,Maize,58.00422841,29.32015435,29.73627098,6.570184409,27,83.7,55.35,985,19.86706204,568,2501
NALGONDA,Kharif     ,Maize,59.29092931,30.23828179,30.7127951,6.539391667,39.8,76.9,58.35,1094.8,23.2839126,2941,7073
NALGONDA,Rabi       ,Maize,59.85602437,28.43340936,28.85747317,6.102994502,55.4,90.8,73.1,664.3,22.90341778,455,1554
NALGONDA,Kharif     ,Maize,58.04173135,29.07588066,28.73030885,6.059780066,50.5,90.4,70.45,1527.6,20.63913822,4953,17296
NALGONDA,Rabi       ,Maize,60.17369592,28.72439,28.76515864,6.539973878,85.6,99.9,92.75,744.6,20.78214318,369,1749
NALGONDA,Kharif     ,Maize,59.31660307,29.41019535,28.82033023,6.088572961,47.2,96.9,72.05,989.2,21.37897403,2350,5501
NALGONDA,Rabi       ,Maize,58.83681065,28.53744206,28.68125864,6.551370859,83.7,99.9,91.8,1168.8,20.25530119,326,1579
NALGONDA,Kharif     ,Maize,60.20643685,28.95879257,29.30801263,5.903904808,67.3,99.9,83.6,985.8,18.27825477,3000,5000
NALGONDA,Rabi       ,Maize,58.71046637,30.26792839,29.5873175,6.034895927,47.2,83.9,65.55,528,21.43120082,1000,3000
NALGONDA,Kharif     ,Maize,59.74754928,29.71105803,28.88244908,5.990428674,68.5,99.9,84.2,718,23.87183322,3060,4532
NALGONDA,Rabi       ,Maize,60.40784219,28.62653122,29.31670491,6.408721523,35.2,75.9,55.55,611.7,20.49630764,185,990
NALGONDA,Kharif     ,Maize,60.04393753,29.62349462,30.04013186,6.119523399,27.6,71.9,49.75,1047.6,21.77922796,1531,2376
NALGONDA,Rabi       ,Maize,60.40753496,30.22786462,30.74550473,6.469225659,24.4,73.3,48.85,766.6,21.03457986,333,1579
NALGONDA,Kharif     ,Maize,58.3758021,30.18009784,29.95623984,6.462346048,38.7,74.4,56.55,396.4,22.36004626,1643,4029
NALGONDA,Rabi       ,Maize,58.35568993,29.95732638,28.62746273,6.200490168,18.9,85.4,52.15,522.8,21.51072897,217,1149
NALGONDA,Kharif     ,Maize,59.83808071,28.77321234,30.0684644,6.007117867,20.2,80.7,50.45,709.4,21.45539053,2038,3538
NALGONDA,Rabi       ,Maize,59.99381777,29.86087856,28.5859914,6.255673935,14.1,58.3,36.2,358.6,18.09013177,465,2237
NALGONDA,Kharif     ,Maize,58.87607096,28.10307298,29.34138435,6.415179635,25.3,81.1,53.2,801.4,19.92662444,4313,5301
NALGONDA,Rabi       ,Maize,58.08817116,29.01228873,30.45872867,5.905453275,20.4,64.4,42.4,1049.2,21.2259318,509,2776
NALGONDA,Kharif     ,Maize,60.17938377,29.73626051,29.60700194,6.183554001,39.9,74.7,57.3,1051.2,23.42337741,2869,2163
NALGONDA,Rabi       ,Maize,58.80681136,29.67858428,29.26369862,6.119625877,31.2,61.4,46.3,288,20.27233,977,5181
NIZAMABAD,Kharif     ,Maize,59.7883157,29.19758051,30.65133982,6.1723915,44.3,72.8,58.55,475,23.50156411,47200,128800
NIZAMABAD,Rabi       ,Maize,59.48733649,28.23313991,29.0235428,6.18520962,47.4,92.2,69.8,787,21.15858605,4700,15500
NIZAMABAD,Kharif     ,Maize,59.49399615,29.31190764,29.93881141,6.177791547,73.7,99,86.35,415,20.78245836,49500,206600
NIZAMABAD,Rabi       ,Maize,59.68838516,29.96320529,30.8149527,6.112604599,50.9,98.3,74.6,278.6,19.06034383,5800,18400
NIZAMABAD,Kharif     ,Maize,58.85456968,29.17773358,29.23120806,6.064602197,45.1,98.3,71.7,297,21.54936479,51292,178547
NIZAMABAD,Rabi       ,Maize,59.77515676,30.10925353,29.26768124,6.198414327,72.3,100,86.15,312.6,19.14643896,5341,20200
NIZAMABAD,Kharif     ,Maize,59.9510775,30.48499368,29.67041232,6.296137183,43,76.3,59.65,403.8,20.71900256,50521,203650
NIZAMABAD,Rabi       ,Maize,58.45994689,29.6107669,30.3157968,6.005576978,55.7,100,77.85,739.2,19.58402614,5049,21716
NIZAMABAD,Kharif     ,Maize,59.80396905,29.63110639,30.45068555,6.345773037,27.3,90.1,58.7,613.4,22.8671759,47892,188407
NIZAMABAD,Rabi       ,Maize,60.06127485,30.25440917,29.07937227,6.272337706,30.8,83.1,56.95,593.1,20.33989567,4747,27765
NIZAMABAD,Kharif     ,Maize,59.98106469,29.04577896,29.78040366,6.339427192,17.4,63.9,40.65,707.1,18.31636703,44204,148128
NIZAMABAD,Rabi       ,Maize,58.5287099,30.15249837,30.46921874,6.08878882,14.3,62.2,38.25,296.2,18.74474156,4259,10158
NIZAMABAD,Kharif     ,Maize,60.28446135,29.00759478,28.93726183,6.364558796,21,58.9,39.95,382.2,18.47383244,50875,190069
NIZAMABAD,Rabi       ,Maize,59.89805698,28.70793931,30.04909642,6.538796261,10.4,41.7,26.05,379.4,19.58115672,3880,15916
NIZAMABAD,Kharif     ,Maize,59.69899659,29.250939,28.78879056,6.066092606,58.1,93.7,75.9,551.2,20.39492501,46547,163845
NIZAMABAD,Rabi       ,Maize,58.05530033,30.1821525,29.93204688,6.123706669,80.7,91.9,86.3,308.9,22.3962951,3762,7648
NIZAMABAD,Kharif     ,Maize,58.71995776,28.04310045,28.93274878,6.460805155,69.6,93,81.3,915.2,20.12220806,54982,217949
NIZAMABAD,Rabi       ,Maize,58.41385388,30.19779543,30.84574756,6.469443109,75.3,99.9,87.6,515.6,21.74777784,7616,37334
NIZAMABAD,Kharif     ,Maize,59.51447026,29.29261282,29.10494558,6.236602192,44.1,92.9,68.5,1095.8,20.12499466,50864,130161
NIZAMABAD,Rabi       ,Maize,58.17608548,28.49272972,29.40151401,6.306135057,56,93.5,74.75,1365.8,20.86760927,8507,43105
NIZAMABAD,Kharif     ,Maize,59.57097892,29.30802874,29.09641024,6.291059228,24.2,72.1,48.15,722,21.28723379,50000,268000
NIZAMABAD,Rabi       ,Maize,60.10304258,28.90973756,30.69951732,6.590178607,27.5,81.2,54.35,1530.2,19.71730747,12000,69000
NIZAMABAD,Kharif     ,Maize,60.22882396,28.81476355,29.05989009,6.106205716,34.6,73.8,54.2,1116.8,23.31423716,52439,235346
NIZAMABAD,Rabi       ,Maize,59.98306054,30.4246495,29.34111982,6.010875809,28.4,69.9,49.15,1027.4,23.1775366,15633,106617
NIZAMABAD,Kharif     ,Maize,58.82564927,28.3200847,29.34004737,5.933317577,22.3,78.8,50.55,427,23.44751222,61888,201755
NIZAMABAD,Rabi       ,Maize,59.20371769,29.73213321,30.15322028,6.518674168,22.5,78.5,50.5,1110.8,18.05384723,13240,51504
NIZAMABAD,Kharif     ,Maize,60.38233981,28.88106219,30.74355688,6.354996546,14.3,58.8,36.55,929.6,20.76011629,58533,296411
NIZAMABAD,Rabi       ,Maize,58.70533534,28.17053832,30.29141463,6.282916285,20,67.3,43.65,790.4,19.14601785,18723,72982
NIZAMABAD,Kharif     ,Maize,58.06745921,30.33868841,29.99695264,6.172985546,60.2,97,78.6,939.2,23.73928006,58628,296716
NIZAMABAD,Rabi       ,Maize,59.02048763,28.8177396,29.79927823,6.335432069,38.7,63.3,51,552.9,20.56773164,27689,140162
NIZAMABAD,Kharif     ,Maize,59.97808381,28.82889247,29.39432119,6.127340454,83.9,95.6,89.75,568,19.17617374,52837,262494
NIZAMABAD,Rabi       ,Maize,58.32628048,29.12825911,30.73498242,6.313501147,60,91.6,75.8,1029.8,23.68541982,39813,233344
NIZAMABAD,Kharif     ,Maize,60.34383949,29.41455482,28.56560827,6.122856501,74.2,99.1,86.65,989.6,21.25808854,39136,191688
NIZAMABAD,Rabi       ,Maize,59.65880516,29.99985057,29.97583108,6.494251951,70.5,98.2,84.35,885,22.95506554,18518,92312
RANGAREDDI,Kharif     ,Maize,60.15794947,28.10862264,29.438968,6.107041603,59.7,98.9,79.3,458.4,22.89288304,5500,13700
RANGAREDDI,Rabi       ,Maize,58.50352525,30.33855737,30.52104025,5.931210087,35.6,86.1,60.85,417.2,18.68941502,500,1400
RANGAREDDI,Kharif     ,Maize,58.69249542,28.98647598,30.40090138,6.142668757,30.2,91.6,60.9,438.4,21.23793448,5700,13800
RANGAREDDI,Rabi       ,Maize,60.18898128,29.50680996,28.80668232,6.243951188,28.6,70.7,49.65,1075.6,22.63709775,400,1700
RANGAREDDI,Kharif     ,Maize,58.35630694,30.42036048,29.21591058,6.475903902,53,87,70,1153.2,18.6161715,8253,15846
RANGAREDDI,Rabi       ,Maize,58.31296211,28.43535728,28.85091102,6.533983285,31.4,76.1,53.75,1184.2,23.93379603,551,2119
RANGAREDDI,Kharif     ,Maize,58.74076402,28.78341416,30.60279956,6.375185927,44.1,71,57.55,1080.4,19.73718464,11419,22415
RANGAREDDI,Rabi       ,Maize,58.67641827,28.13131749,28.93194422,6.330328025,32.8,70,51.4,1007.6,18.2970955,487,2237
RANGAREDDI,Kharif     ,Maize,59.2384272,28.78342054,28.88807813,6.080363826,24.1,54.5,39.3,578.6,18.62841067,8828,17877
RANGAREDDI,Rabi       ,Maize,59.65604443,29.0553848,30.90682311,6.154826834,14.9,57.2,36.05,1105.8,20.67105292,471,2138
RANGAREDDI,Kharif     ,Maize,60.01020672,28.34446419,28.53468197,6.039903254,20.4,99.9,60.15,1018.2,19.88911633,13810,36210
RANGAREDDI,Rabi       ,Maize,59.37222211,30.19783121,30.0593993,6.59566739,84.3,99.9,92.1,415.6,19.61885845,1020,4117
RANGAREDDI,Kharif     ,Maize,58.40317198,30.27257332,30.85264255,6.310589891,84.8,97,90.9,614,23.57852564,28838,121985
RANGAREDDI,Rabi       ,Maize,59.4236547,29.30404738,29.37960628,6.035695495,60.4,97.5,78.95,886.6,20.80124882,804,3540
RANGAREDDI,Kharif     ,Maize,58.90845216,28.57433541,29.65455656,5.920795939,30.1,89.5,59.8,808.2,19.36449756,23668,62010
RANGAREDDI,Rabi       ,Maize,60.43085711,28.29183335,28.69192214,6.155517294,20.2,94.1,57.15,1402.6,18.83841305,794,2712
RANGAREDDI,Kharif     ,Maize,59.16991906,28.09115919,29.63096467,6.17758563,26.6,88.9,57.75,808.2,18.53679851,29959,107133
RANGAREDDI,Rabi       ,Maize,60.13215199,29.29644405,30.18533684,6.594779876,24.9,70.8,47.85,674.4,20.01452962,699,3313
RANGAREDDI,Kharif     ,Maize,59.10671518,30.47133839,30.26661598,6.474214857,36.2,90,63.1,833.6,18.69528207,22561,62629
RANGAREDDI,Rabi       ,Maize,60.10261718,28.03621587,29.7760341,6.422554438,15.3,53.9,34.6,315.2,22.72900782,633,3066
RANGAREDDI,Kharif     ,Maize,59.6227945,28.73217704,29.46275092,6.357460286,18.4,84.7,51.55,358,22.92770239,26000,115000
RANGAREDDI,Rabi       ,Maize,58.59472344,28.75018077,30.69654179,6.518702912,40.1,77.3,58.7,802.4,20.85983573,1000,4000
RANGAREDDI,Kharif     ,Maize,60.43407199,29.74378575,30.07203657,6.45053812,62.6,98.2,80.4,899.8,21.14798436,29286,72307
RANGAREDDI,Rabi       ,Maize,59.39589641,28.30544937,30.62444058,6.309007118,71.4,97.1,84.25,848,18.41731962,739,3954
RANGAREDDI,Kharif     ,Maize,59.56988536,29.31526862,29.47999573,6.138838579,72.9,99.9,86.4,1056.9,18.11586729,25895,47621
RANGAREDDI,Rabi       ,Maize,58.15375777,28.06118667,28.68040224,6.452260651,79,99.9,89.45,208.6,22.56109965,1149,5449
RANGAREDDI,Kharif     ,Maize,58.27170489,29.20776101,30.51247045,6.185191714,73.9,99.9,86.9,730.2,19.23383321,27151,52429
RANGAREDDI,Rabi       ,Maize,58.1883428,29.62840029,29.71340676,6.493484745,62.8,99.9,81.35,429.8,21.00227144,1850,9796
RANGAREDDI,Kharif     ,Maize,59.20576869,29.99971372,28.66217766,6.160083678,32.7,80.8,56.75,444.8,18.97616367,35359,61030
RANGAREDDI,Rabi       ,Maize,59.37779685,28.85866656,28.67391835,6.03487833,23.3,80.7,52,373.2,20.19743677,2331,11212
RANGAREDDI,Kharif     ,Maize,59.56532307,28.03173665,29.10897193,6.280215909,23,61.5,42.25,741.6,23.52253764,46979,162406
RANGAREDDI,Rabi       ,Maize,60.1980115,29.37107744,28.87774925,5.943381406,17,68.4,42.7,590.4,22.67363618,2391,13038
RANGAREDDI,Kharif     ,Maize,58.54987154,29.00961928,29.44238084,6.048243714,22.2,100,61.1,571.6,23.47509325,45795,131935
RANGAREDDI,Rabi       ,Maize,60.06644491,28.92899812,29.05053136,6.104607379,20.2,69.2,44.7,621.2,19.19470113,2405,11169
WARANGAL,Kharif     ,Maize,59.35149978,28.46595667,30.4269706,5.951264559,20.2,60.7,40.45,707.1,19.78999856,30500,81800
WARANGAL,Rabi       ,Maize,59.35711067,30.07219483,29.02879807,6.260026675,20.9,62.2,41.55,236,18.60174419,15700,36800
WARANGAL,Kharif     ,Maize,60.34230339,30.13179927,29.43909322,6.11311915,43.3,85.3,64.3,247.3,22.01889224,34300,99300
WARANGAL,Rabi       ,Maize,59.94178259,28.51093563,29.36737705,6.50973474,37.6,69.7,53.65,360.2,21.624122,11100,39400
WARANGAL,Kharif     ,Maize,59.48866856,30.39043269,29.4269726,6.023869295,48.5,81.1,64.8,434.6,20.49476591,37091,108120
WARANGAL,Rabi       ,Maize,59.81193828,30.45142,28.87640596,6.289038451,99.4,100,99.7,444.2,18.26678108,14019,46333
WARANGAL,Kharif     ,Maize,59.9116117,29.61609444,30.43048939,6.216185762,56.4,82.7,69.55,577.4,18.7891293,49047,111190
WARANGAL,Rabi       ,Maize,58.52205645,30.20945241,29.93572174,6.455966047,86.6,100,93.3,958,23.76456052,13746,49568
WARANGAL,Kharif     ,Maize,60.3251793,29.82570745,29.94504138,6.203038873,61.8,100,80.9,357,18.9826619,29022,87414
WARANGAL,Rabi       ,Maize,59.4960943,30.4257708,29.59870386,6.174134573,65.2,100,82.6,219.2,19.56915876,11119,46522
WARANGAL,Kharif     ,Maize,59.97808733,29.08009463,28.96068565,6.022772231,18.1,48.9,33.5,715,20.1963693,49542,116374
WARANGAL,Rabi       ,Maize,58.00422841,29.32015435,29.73627098,6.570184409,16,69.3,42.65,460.6,19.86706204,17697,67040
WARANGAL,Kharif     ,Maize,59.29092931,30.23828179,30.7127951,6.539391667,18.9,46.2,32.55,438.4,23.2839126,62853,223065
WARANGAL,Rabi       ,Maize,59.85602437,28.43340936,28.85747317,6.102994502,13.1,47.6,30.35,1138.2,22.90341778,21451,79690
WARANGAL,Kharif     ,Maize,58.04173135,29.07588066,28.73030885,6.059780066,21.8,38.3,30.05,921.4,20.63913822,52773,192885
WARANGAL,Rabi       ,Maize,60.17369592,28.72439,28.76515864,6.539973878,14.2,52.1,33.15,738.8,20.78214318,19083,69882
WARANGAL,Kharif     ,Maize,59.31660307,29.41019535,28.82033023,6.088572961,21.6,48.8,35.2,407.6,21.37897403,57610,221741
WARANGAL,Rabi       ,Maize,58.83681065,28.53744206,28.68125864,6.551370859,36.7,94.5,65.6,734.4,20.25530119,20449,97092
WARANGAL,Kharif     ,Maize,60.20643685,28.95879257,29.30801263,5.903904808,53.2,86.4,69.8,836.8,18.27825477,53226,158454
WARANGAL,Rabi       ,Maize,58.71046637,30.26792839,29.5873175,6.034895927,43.6,98.6,71.1,1120.4,21.43120082,22346,105026
WARANGAL,Kharif     ,Maize,59.74754928,29.71105803,28.88244908,5.990428674,45.2,90.8,68,669.2,23.87183322,49000,207000
WARANGAL,Rabi       ,Maize,60.40784219,28.62653122,29.31670491,6.408721523,46.3,94.1,70.2,535.6,20.49630764,30000,143000
WARANGAL,Kharif     ,Maize,60.04393753,29.62349462,30.04013186,6.119523399,76.2,90.4,83.3,522.4,21.77922796,44333,163810
WARANGAL,Rabi       ,Maize,60.40753496,30.22786462,30.74550473,6.469225659,45.2,83.7,64.45,1094.8,21.03457986,35367,180584
WARANGAL,Kharif     ,Maize,58.3758021,30.18009784,29.95623984,6.462346048,38,93.4,65.7,1057.8,22.36004626,46085,99083
WARANGAL,Rabi       ,Maize,58.35568993,29.95732638,28.62746273,6.200490168,39.1,83.2,61.15,1403.6,21.51072897,22532,101394
WARANGAL,Kharif     ,Maize,59.83808071,28.77321234,30.0684644,6.007117867,31.7,88.8,60.25,393.9,21.45539053,40337,112056
WARANGAL,Rabi       ,Maize,59.99381777,29.86087856,28.5859914,6.255673935,25.7,84.9,55.3,636.6,18.09013177,26602,148785
WARANGAL,Kharif     ,Maize,58.87607096,28.10307298,29.34138435,6.415179635,18,74.8,46.4,1104,19.92662444,29389,119202
WARANGAL,Rabi       ,Maize,58.08817116,29.01228873,30.45872867,5.905453275,23.5,75.3,49.4,985.8,21.2259318,29575,146012
WARANGAL,Kharif     ,Maize,60.17938377,29.73626051,29.60700194,6.183554001,26.2,90.1,58.15,808.2,23.42337741,71019,340891
WARANGAL,Rabi       ,Maize,58.80681136,29.67858428,29.26369862,6.119625877,29,79.7,54.35,707.6,20.27233,48909,256772
WARANGAL,Kharif     ,Maize,59.7883157,29.19758051,30.65133982,6.1723915,40.2,93.5,66.85,1286.7,23.50156411,67200,267994
WARANGAL,Rabi       ,Maize,59.48733649,28.23313991,29.0235428,6.415179635,22.6,64.5,43.55,281.8,21.15858605,40189,257652
ADILABAD,Kharif     ,Masoor,25.40393812,75.00950123,75.243624,7.100590783,18.6,40.3,29.45,479.2,26.27136466,38381,11169
ADILABAD,Rabi       ,Masoor,25.34499934,74.54152651,75.47833663,7.356421122,19.4,46,32.7,707.6,27.5413524,296,86
KARIMNAGAR,Kharif     ,Masoor,25.16486021,74.01532495,75.12232868,6.769780699,45.4,63.8,54.6,906.4,21.8794156,6447,2321
KARIMNAGAR,Rabi       ,Masoor,25.49396038,74.28700285,74.8848602,7.075707474,19,97.1,58.05,1092.4,18.98573018,672,242
KHAMMAM,Kharif     ,Masoor,24.37704181,74.7838402,74.70922118,6.615739279,92.7,98.6,95.65,470,25.76395537,24865,14372
KHAMMAM,Rabi       ,Masoor,24.24379363,74.53907767,74.43624255,6.839494093,78.7,98.3,88.5,532.8,18.36472206,513,297
MAHBUBNAGAR,Kharif     ,Masoor,24.40889803,74.00190132,74.32205165,6.877746316,51.8,92.8,72.3,990.8,25.63748431,61119,20169
MEDAK,Kharif     ,Masoor,24.42171541,74.73140719,75.40456729,7.201651855,15,50.1,32.55,468.2,22.63539173,17228,7046
MEDAK,Rabi       ,Masoor,24.37541978,74.56217553,74.94518343,7.39825158,24.5,66.8,45.65,845.6,29.86379683,70,29
MEDAK,Rabi       ,Masoor,24.51517275,74.13203837,74.9941805,7.471932074,15.8,64.8,40.3,568,18.94525063,382,196
MEDAK,Rabi       ,Masoor,24.67721751,74.06135945,74.18444213,7.111107973,56,98.3,77.15,885,20.57924042,54,21
NALGONDA,Kharif     ,Masoor,25.4134132,74.6297753,75.34788318,7.118719069,75.7,89.3,82.5,1075.6,24.38740377,29037,8276
NALGONDA,Rabi       ,Masoor,25.28118763,74.95944696,74.05131767,7.012738667,54.7,88.1,71.4,1280,22.61239574,37,11
NIZAMABAD,Kharif     ,Masoor,24.52645091,74.60944076,75.31761191,6.939226811,48.6,98.3,73.45,595,28.44804366,2613,941
NIZAMABAD,Rabi       ,Masoor,25.22983249,74.87337489,75.03469228,7.488156081,89.8,96.9,93.35,373.2,24.76870984,16,6
RANGAREDDI,Kharif     ,Masoor,24.49426435,74.03717641,74.82351968,7.390743743,36.4,89.3,62.85,1585.8,24.71432527,37400,17802
WARANGAL,Kharif     ,Masoor,24.71669369,74.06714075,74.58755783,6.761992748,43.8,75.9,59.85,479.2,20.38669477,25748,5433
WARANGAL,Rabi       ,Masoor,24.87447216,74.50882432,74.66667869,6.502265561,87,100,93.5,711,26.03787737,937,198
ADILABAD,Kharif     ,Mesta,39.39747915,19.97077065,19.81352649,6.5206501,12.6,54.3,33.45,403.8,33.65004843,22,201
ADILABAD,Kharif     ,Mesta,39.05493435,20.3581243,19.60800981,6.302079147,95.6,99.9,97.75,382.2,34.43464668,42,349
KHAMMAM,Kharif     ,Mesta,40.33871728,20.27550877,20.4687604,6.577815745,76.9,98.3,87.6,755.8,34.38504737,32,282
KHAMMAM,Kharif     ,Mesta,39.91298564,19.78371721,20.31033763,6.290361747,21.3,100,60.65,577.4,31.32439657,54,449
KHAMMAM,Kharif     ,Mesta,39.67098843,20.33514553,20.26157597,6.563925266,47.2,100,73.6,298.9,33.24472737,28,251
KHAMMAM,Kharif     ,Mesta,39.30979952,20.46856642,19.57097856,6.33151969,20.4,82.6,51.5,773.2,30.63434756,23,
KHAMMAM,Kharif     ,Mesta,39.11640908,19.87640391,19.84976145,6.173936115,45.8,100,72.9,1091.2,30.27018598,7,64
KHAMMAM,Kharif     ,Mesta,40.01162932,19.76919841,20.25238818,6.72279913,37.7,100,68.85,949,34.40410799,177,1255
MAHBUBNAGAR,Kharif     ,Mesta,39.80785086,19.91098671,20.35130531,6.211038737,75,99.9,87.45,1345,30.6134602,100,500
MAHBUBNAGAR,Kharif     ,Mesta,40.41188447,19.64175691,20.14555128,6.668029393,62.4,99.9,81.15,461,34.18972879,100,800
MAHBUBNAGAR,Kharif     ,Mesta,39.28562273,20.03419396,19.56878943,6.061048732,28.7,83.1,55.9,731.6,30.20165195,65,574
MAHBUBNAGAR,Kharif     ,Mesta,39.61295494,20.40400402,19.81751035,6.646426191,29.1,79.5,54.3,573.8,31.99234063,75,638
MAHBUBNAGAR,Kharif     ,Mesta,40.09071425,19.92429404,20.006151,6.770763605,40.4,94.5,67.45,773,33.10518173,39,295
MAHBUBNAGAR,Kharif     ,Mesta,40.1102834,20.23901816,20.30514151,6.036418143,56.4,96.4,76.4,776.2,30.37945661,39,310
MAHBUBNAGAR,Kharif     ,Mesta,39.7817511,19.75379314,20.34032309,6.544446555,48.8,69.3,59.05,1311.8,33.16420293,32,274
MAHBUBNAGAR,Kharif     ,Mesta,39.69980987,19.86256246,19.83687508,6.242678869,46.3,88.7,67.5,472.8,33.80611194,16,146
MEDAK,Kharif     ,Mesta,39.87508303,19.62907301,20.11458222,6.019815042,13.7,49.9,31.8,500,33.56780741,34,300
MEDAK,Kharif     ,Mesta,39.80163601,19.65694159,19.88171648,6.073666971,33.8,64.8,49.3,227.4,32.50297844,33,281
MEDAK,Kharif     ,Mesta,40.35967076,19.88437381,19.83531294,6.393640236,46.5,88.7,67.6,632.6,30.36599375,13,98
MEDAK,Kharif     ,Mesta,40.34523481,19.6101968,19.75338022,6.795784327,28.7,74.6,51.65,478.8,31.4290019,78,620
MEDAK,Kharif     ,Mesta,40.13208635,19.87923483,19.99634078,6.305055225,9.9,44.6,27.25,489.6,32.45962514,21,180
MEDAK,Kharif     ,Mesta,40.28606601,20.41779338,20.28711142,6.252052836,17.2,59.7,38.45,357,32.27139779,24,219
